model,family,pair_id,case_id,cluster_id,domain,contrast,phenotype,high_margin,low_margin,effect
qwen3-8b,structural,structural:procurement_suppliers-vendor_score-04:sub-operations-no-gold:pre_action,procurement_suppliers-vendor_score-04,resolve_vendor_score,procurement_suppliers,sub-operations-no-gold,unavailable,-17.202942920405718,-20.88442853727115,-3.68148561686543
qwen3-8b,structural,structural:procurement_suppliers-vendor_score-04:sub-operations-no-last:after_penultimate_success,procurement_suppliers-vendor_score-04,resolve_vendor_score,procurement_suppliers,sub-operations-no-last,budget_exhausted,-31.598816318881816,-18.000000395521226,13.59881592336059
qwen3-8b,structural,structural:workforce_access-access_decision-00:sub-operations-first-only:after_first_success,workforce_access-access_decision-00,resolve_access_decision,workforce_access,sub-operations-first-only,unavailable,-36.47410991289974,-14.000476960167944,22.473632952731798
qwen3-8b,structural,structural:workforce_access-access_decision-00:sub-operations-no-first:pre_action,workforce_access-access_decision-00,resolve_access_decision,workforce_access,sub-operations-no-first,unavailable,-15.48020522874684,-19.383675884742075,-3.9034706559952355
qwen3-8b,structural,structural:workforce_access-access_decision-00:sub-operations-no-gold:pre_action,workforce_access-access_decision-00,resolve_access_decision,workforce_access,sub-operations-no-gold,unavailable,-15.48020522874684,-6.6078785747758815,8.872326653970958
qwen3-8b,structural,structural:workforce_access-access_decision-00:sub-operations-no-last:after_penultimate_success,workforce_access-access_decision-00,resolve_access_decision,workforce_access,sub-operations-no-last,budget_exhausted,-38.84882553125738,-15.250061832796959,23.598763698460424
qwen3-8b,structural,structural:workforce_access-access_decision-01:sub-operations-first-only:after_first_success,workforce_access-access_decision-01,resolve_access_decision,workforce_access,sub-operations-first-only,unavailable,-32.600388177221774,-13.500419801809166,19.099968375412608
qwen3-8b,structural,structural:workforce_access-access_decision-01:sub-operations-no-first:pre_action,workforce_access-access_decision-01,resolve_access_decision,workforce_access,sub-operations-no-first,unavailable,-17.526109174161434,-18.025470565415,-0.49936139125356505
qwen3-8b,structural,structural:workforce_access-access_decision-01:sub-operations-no-gold:pre_action,workforce_access-access_decision-01,resolve_access_decision,workforce_access,sub-operations-no-gold,unavailable,-17.526109174161434,-2.8609968389483313,14.665112335213102
qwen3-8b,structural,structural:workforce_access-access_decision-01:sub-operations-no-last:after_penultimate_success,workforce_access-access_decision-01,resolve_access_decision,workforce_access,sub-operations-no-last,budget_exhausted,-23.22383261437497,-15.874999737785672,7.348832876589299
qwen3-8b,structural,structural:workforce_access-access_decision-02:sub-operations-first-only:after_first_success,workforce_access-access_decision-02,resolve_access_decision,workforce_access,sub-operations-first-only,unavailable,-29.72942934289844,-15.226288363165061,14.50314097973338
qwen3-8b,structural,structural:workforce_access-access_decision-02:sub-operations-no-first:pre_action,workforce_access-access_decision-02,resolve_access_decision,workforce_access,sub-operations-no-first,unavailable,-19.358580728677943,-16.92380691132741,2.434773817350532
qwen3-8b,structural,structural:workforce_access-access_decision-02:sub-operations-no-gold:pre_action,workforce_access-access_decision-02,resolve_access_decision,workforce_access,sub-operations-no-gold,unavailable,-19.358580728677943,-10.648255842120776,8.710324886557167
qwen3-8b,structural,structural:workforce_access-access_decision-02:sub-operations-no-last:after_penultimate_success,workforce_access-access_decision-02,resolve_access_decision,workforce_access,sub-operations-no-last,budget_exhausted,-22.47518047068005,-15.75000018468635,6.7251802859937015
qwen3-8b,structural,structural:workforce_access-access_decision-03:sub-operations-first-only:after_first_success,workforce_access-access_decision-03,resolve_access_decision,workforce_access,sub-operations-first-only,unavailable,-28.599015438939283,-13.12506364377385,15.473951795165434
qwen3-8b,structural,structural:workforce_access-access_decision-03:sub-operations-no-first:pre_action,workforce_access-access_decision-03,resolve_access_decision,workforce_access,sub-operations-no-first,unavailable,-14.713907934131427,-18.404861772128797,-3.6909538379973696
qwen3-8b,structural,structural:workforce_access-access_decision-03:sub-operations-no-gold:pre_action,workforce_access-access_decision-03,resolve_access_decision,workforce_access,sub-operations-no-gold,unavailable,-14.713907934131427,-11.393294933649678,3.3206130004817496
qwen3-8b,structural,structural:workforce_access-access_decision-03:sub-operations-no-last:after_penultimate_success,workforce_access-access_decision-03,resolve_access_decision,workforce_access,sub-operations-no-last,budget_exhausted,-19.598898446978005,-16.000000091063555,3.59889835591445
qwen3-8b,structural,structural:workforce_access-access_decision-04:sub-operations-first-only:after_first_success,workforce_access-access_decision-04,resolve_access_decision,workforce_access,sub-operations-first-only,unavailable,-29.223810201994283,-13.125671150190634,16.09813905180365
qwen3-8b,structural,structural:workforce_access-access_decision-04:sub-operations-no-first:pre_action,workforce_access-access_decision-04,resolve_access_decision,workforce_access,sub-operations-no-first,unavailable,-21.0078472803663,-19.13373935315866,1.874107927207639
qwen3-8b,structural,structural:workforce_access-access_decision-04:sub-operations-no-gold:pre_action,workforce_access-access_decision-04,resolve_access_decision,workforce_access,sub-operations-no-gold,unavailable,-21.0078472803663,-15.83285011206101,5.174997168305289
qwen3-8b,structural,structural:workforce_access-access_decision-04:sub-operations-no-last:after_penultimate_success,workforce_access-access_decision-04,resolve_access_decision,workforce_access,sub-operations-no-last,budget_exhausted,-25.349291357566315,-15.87499996798681,9.474291389579506
qwen3-8b,structural,structural:workforce_access-badge_expiry-00:sub-operations-first-only:after_first_success,workforce_access-badge_expiry-00,resolve_badge_expiry,workforce_access,sub-operations-first-only,budget_exhausted,-40.09892630540707,-20.793105968148836,19.305820337258233
qwen3-8b,structural,structural:workforce_access-badge_expiry-00:sub-operations-no-first:pre_action,workforce_access-badge_expiry-00,resolve_badge_expiry,workforce_access,sub-operations-no-first,budget_exhausted,-17.15319977884134,-11.068351650361556,6.084848128479784
qwen3-8b,structural,structural:workforce_access-badge_expiry-00:sub-operations-no-gold:pre_action,workforce_access-badge_expiry-00,resolve_badge_expiry,workforce_access,sub-operations-no-gold,unavailable,-17.15319977884134,-11.96998697787766,5.18321280096368
qwen3-8b,structural,structural:workforce_access-badge_expiry-00:sub-operations-no-last:after_penultimate_success,workforce_access-badge_expiry-00,resolve_badge_expiry,workforce_access,sub-operations-no-last,budget_exhausted,-28.59880385421956,-15.625008751335685,12.973795102883876
qwen3-8b,structural,structural:workforce_access-badge_expiry-01:sub-operations-first-only:after_first_success,workforce_access-badge_expiry-01,resolve_badge_expiry,workforce_access,sub-operations-first-only,unavailable,-38.72386008736116,-14.365813214968142,24.358046872393018
qwen3-8b,structural,structural:workforce_access-badge_expiry-01:sub-operations-no-first:pre_action,workforce_access-badge_expiry-01,resolve_badge_expiry,workforce_access,sub-operations-no-first,budget_exhausted,-18.981945962783755,-14.150052344786246,4.831893617997508
qwen3-8b,structural,structural:workforce_access-badge_expiry-01:sub-operations-no-gold:pre_action,workforce_access-badge_expiry-01,resolve_badge_expiry,workforce_access,sub-operations-no-gold,unavailable,-18.981945962783755,-6.026372631279727,12.955573331504027
qwen3-8b,structural,structural:workforce_access-badge_expiry-01:sub-operations-no-last:after_penultimate_success,workforce_access-badge_expiry-01,resolve_badge_expiry,workforce_access,sub-operations-no-last,budget_exhausted,-28.723918621597257,-16.12500111579247,12.598917505804785
qwen3-8b,structural,structural:workforce_access-badge_expiry-02:sub-operations-first-only:after_first_success,workforce_access-badge_expiry-02,resolve_badge_expiry,workforce_access,sub-operations-first-only,unavailable,-40.72463946429727,-15.79943018648018,24.92520927781709
qwen3-8b,structural,structural:workforce_access-badge_expiry-02:sub-operations-no-first:pre_action,workforce_access-badge_expiry-02,resolve_badge_expiry,workforce_access,sub-operations-no-first,unavailable,-17.79387412167746,-14.740414847952948,3.0534592737245134
qwen3-8b,structural,structural:workforce_access-badge_expiry-02:sub-operations-no-gold:pre_action,workforce_access-badge_expiry-02,resolve_badge_expiry,workforce_access,sub-operations-no-gold,unavailable,-17.79387412167746,-11.951745954287944,5.842128167389518
qwen3-8b,structural,structural:workforce_access-badge_expiry-02:sub-operations-no-last:after_penultimate_success,workforce_access-badge_expiry-02,resolve_badge_expiry,workforce_access,sub-operations-no-last,budget_exhausted,-29.72380035794886,-14.87500623234849,14.84879412560037
qwen3-8b,structural,structural:workforce_access-badge_expiry-03:sub-operations-first-only:after_first_success,workforce_access-badge_expiry-03,resolve_badge_expiry,workforce_access,sub-operations-first-only,budget_exhausted,-41.223817358497286,-17.79483260148234,23.428984757014945
qwen3-8b,structural,structural:workforce_access-badge_expiry-03:sub-operations-no-first:pre_action,workforce_access-badge_expiry-03,resolve_badge_expiry,workforce_access,sub-operations-no-first,budget_exhausted,-21.813761916615,-18.646920547593133,3.166841369021867
qwen3-8b,structural,structural:workforce_access-badge_expiry-03:sub-operations-no-gold:pre_action,workforce_access-badge_expiry-03,resolve_badge_expiry,workforce_access,sub-operations-no-gold,budget_exhausted,-21.813761916615,-6.332143449221448,15.481618467393552
qwen3-8b,structural,structural:workforce_access-badge_expiry-03:sub-operations-no-last:after_penultimate_success,workforce_access-badge_expiry-03,resolve_badge_expiry,workforce_access,sub-operations-no-last,budget_exhausted,-15.805136975596369,-15.125002240100521,0.680134735495848
qwen3-8b,structural,structural:workforce_access-badge_expiry-04:sub-operations-first-only:after_first_success,workforce_access-badge_expiry-04,resolve_badge_expiry,workforce_access,sub-operations-first-only,budget_exhausted,-35.03514635892861,-19.790653845467155,15.244492513461452
qwen3-8b,structural,structural:workforce_access-badge_expiry-04:sub-operations-no-first:pre_action,workforce_access-badge_expiry-04,resolve_badge_expiry,workforce_access,sub-operations-no-first,budget_exhausted,-17.952351227185815,-15.916749124438539,2.0356021027472764
qwen3-8b,structural,structural:workforce_access-badge_expiry-04:sub-operations-no-gold:pre_action,workforce_access-badge_expiry-04,resolve_badge_expiry,workforce_access,sub-operations-no-gold,budget_exhausted,-17.952351227185815,-3.5731302332531527,14.379220993932663
qwen3-8b,structural,structural:workforce_access-badge_expiry-04:sub-operations-no-last:after_penultimate_success,workforce_access-badge_expiry-04,resolve_badge_expiry,workforce_access,sub-operations-no-last,budget_exhausted,-21.598845439236456,-15.500005920957065,6.098839518279391
qwen3-8b,structural,structural:workforce_access-delegation_scope-03:sub-operations-first-only:after_first_success,workforce_access-delegation_scope-03,resolve_delegation_scope,workforce_access,sub-operations-first-only,unavailable,-40.97435837236316,-13.625272075791266,27.349086296571897
qwen3-8b,structural,structural:workforce_access-delegation_scope-03:sub-operations-no-first:pre_action,workforce_access-delegation_scope-03,resolve_delegation_scope,workforce_access,sub-operations-no-first,unavailable,-12.857575851016016,-13.890551414966644,-1.0329755639506288
qwen3-8b,structural,structural:workforce_access-delegation_scope-03:sub-operations-no-gold:pre_action,workforce_access-delegation_scope-03,resolve_delegation_scope,workforce_access,sub-operations-no-gold,unavailable,-12.857575851016016,-3.808692009685828,9.048883841330188
qwen3-8b,structural,structural:workforce_access-delegation_scope-03:sub-operations-no-last:after_penultimate_success,workforce_access-delegation_scope-03,resolve_delegation_scope,workforce_access,sub-operations-no-last,budget_exhausted,-26.348808416198004,-15.37500104550363,10.973807370694374
qwen3-8b,structural,structural:workforce_access-leave_balance-00:sub-operations-first-only:after_first_success,workforce_access-leave_balance-00,resolve_leave_balance,workforce_access,sub-operations-first-only,budget_exhausted,-28.598822780291293,-14.604254846271317,13.994567934019976
