model,family,control,recipient_pair_id,donor_pair_id
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-02:decoy-observation,semantic:stateful-compliance_audit-set_control_evidence_status-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-03:decoy-observation,semantic:stateful-workforce_access-set_access_minimum_clearance-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-04:decoy-observation,semantic:stateful-customer_support-set_case_priority-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-00:decoy-observation,semantic:stateful-contracts_documents-set_signature_event_type-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,semantic:stateful-compliance_audit-replace_audit_population_record-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-02:decoy-observation,semantic:stateful-compliance_audit-set_assigned_role-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-03:decoy-observation,semantic:stateful-workforce_access-set_badge_validity_days-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-04:decoy-observation,semantic:stateful-workforce_access-set_badge_validity_days-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-00:decoy-observation,semantic:stateful-compliance_audit-set_filing_artifact_count-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-01:decoy-observation,semantic:stateful-compliance_audit-set_filing_artifact_count-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation,semantic:stateful-finance_ledger-set_ledger_entry_amount-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-03:decoy-observation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-04:decoy-observation,semantic:stateful-compliance_audit-set_risk_matrix_score-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-00:decoy-observation,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-02:decoy-observation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-03:decoy-observation,semantic:stateful-inventory_fulfillment-set_bin_pick_sequence-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-04:decoy-observation,semantic:stateful-workforce_access-set_shift_minimum_rest_hours-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_list_price-00:decoy-observation,semantic:stateful-customer_support-set_duplicate_similarity_score-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_list_price-01:decoy-observation,semantic:stateful-contracts_documents-set_contract_deadline_offset-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_list_price-02:decoy-observation,semantic:stateful-compliance_audit-set_exception_extension_days-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_list_price-03:decoy-observation,semantic:stateful-customer_support-set_case_priority-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_list_price-04:decoy-observation,semantic:stateful-inventory_fulfillment-set_expiry_warning_window-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_margin_floor-00:decoy-observation,semantic:stateful-finance_ledger-set_statement_closing_total-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_margin_floor-01:decoy-observation,semantic:stateful-contracts_documents-set_retention_classification-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_margin_floor-02:decoy-observation,semantic:stateful-contracts_documents-set_document_section_text-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_margin_floor-03:decoy-observation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-activate_margin_floor-04:decoy-observation,semantic:stateful-compliance_audit-set_risk_matrix_score-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_contract_adjustment_value-00:decoy-observation,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_contract_adjustment_value-01:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_contract_adjustment_value-02:decoy-observation,semantic:stateful-contracts_documents-set_signature_event_type-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_contract_adjustment_value-03:decoy-observation,semantic:stateful-compliance_audit-set_retention_years-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_contract_adjustment_value-04:decoy-observation,semantic:stateful-compliance_audit-set_risk_matrix_score-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_credit_adjustment_value-00:decoy-observation,semantic:stateful-customer_support-set_duplicate_similarity_score-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_credit_adjustment_value-01:decoy-observation,semantic:stateful-pricing_billing-activate_list_price-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,semantic:stateful-compliance_audit-set_assigned_role-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_credit_adjustment_value-03:decoy-observation,semantic:stateful-finance_ledger-set_ledger_entry_amount-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_credit_adjustment_value-04:decoy-observation,semantic:stateful-finance_ledger-record_tax_basis-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_currency_exchange_rate-00:decoy-observation,semantic:stateful-pricing_billing-set_service_fee_value-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_currency_exchange_rate-01:decoy-observation,semantic:stateful-pricing_billing-activate_margin_floor-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_currency_exchange_rate-02:decoy-observation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_currency_exchange_rate-03:decoy-observation,semantic:stateful-compliance_audit-replace_audit_population_record-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_currency_exchange_rate-04:decoy-observation,semantic:stateful-procurement_suppliers-assign_quote_supplier-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-00:decoy-observation,semantic:stateful-finance_ledger-set_budget_planned_amount-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-01:decoy-observation,semantic:stateful-pricing_billing-set_contract_adjustment_value-02:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-02:decoy-observation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-03:decoy-observation,semantic:stateful-contracts_documents-set_contract_deadline_offset-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_order_discount_value-04:decoy-observation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-00:decoy-observation,semantic:stateful-customer_support-set_next_case_action-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-01:decoy-observation,semantic:stateful-customer_support-set_case_routing_owner-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-02:decoy-observation,semantic:stateful-pricing_billing-activate_list_price-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-03:decoy-observation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-00:decoy-observation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-01:decoy-observation,semantic:stateful-customer_support-set_duplicate_similarity_score-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-02:decoy-observation,semantic:stateful-customer_support-set_refund_maximum_amount-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-03:decoy-observation,semantic:stateful-workforce_access-set_leave_ledger_units-01:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_service_fee_value-04:decoy-observation,semantic:stateful-finance_ledger-set_fx_exchange_rate-00:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-00:decoy-observation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation
qwen3-4b,semantic,token_stratified_random,semantic:stateful-pricing_billing-set_shipping_minimum_charge-01:decoy-observation,semantic:stateful-compliance_audit-set_control_evidence_status-01:decoy-observation
