model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-backorder_priority-04:sub-operations-no-last:after_penultimate_success,resolve_backorder_priority,high_to_low,35,25.5,-3.5,29.0,25.5,29.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-citation_target-04:sub-operations-no-last:after_penultimate_success,resolve_citation_target,high_to_low,33,29.25,-17.25,46.5,27.875,45.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-01:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,24,29.75,-15.0,44.75,25.0,40.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-policy_applicability-02:sub-operations-no-last:after_penultimate_success,resolve_policy_applicability,high_to_low,24,20.75,-12.25,33.0,16.5,28.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-contract_compliance-00:sub-operations-no-last:after_penultimate_success,resolve_contract_compliance,high_to_low,28,33.5,-16.5,50.0,25.625,42.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-02:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,33,26.625,-6.0,32.625,25.5,31.5
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-obligation_owner-02:sub-operations-no-last:after_penultimate_success,resolve_obligation_owner,high_to_low,35,25.375,-8.75,34.125,25.375,34.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-retention_class-02:sub-operations-no-last:after_penultimate_success,resolve_retention_class,high_to_low,24,21.625,-12.0,33.625,16.25,28.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-fx_settlement-00:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,high_to_low,22,30.375,-8.0,38.375,23.625,31.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-remediation_owner-00:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,high_to_low,21,11.75,-16.75,28.5,-15.25,1.5
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,35,33.375,-2.25,35.625,33.375,35.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-evidence_completeness-00:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,27,28.125,-11.5,39.625,19.75,31.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-00:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,31,31.625,12.25,19.375,30.625,18.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-01:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,23,34.125,-16.75,50.875,26.25,43.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-fx_settlement-03:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,high_to_low,22,26.125,-2.75,28.875,24.5,27.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,34,26.25,-13.0,39.25,25.25,38.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-04:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,32,35.5,-18.25,53.75,33.625,51.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-access_decision-00:sub-operations-no-last:after_penultimate_success,resolve_access_decision,high_to_low,23,36.75,-13.25,50.0,25.0,38.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-01:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,27,29.75,-15.0,44.75,27.0,42.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-fx_settlement-00:sub-operations-no-last:after_penultimate_success,resolve_fx_settlement,high_to_low,27,30.375,-8.0,38.375,29.875,37.875
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,23,24.0,-10.0,34.0,16.5,26.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-02:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,28,34.375,6.5,27.875,32.0,25.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-expedite_decision-00:sub-operations-no-last:after_penultimate_success,resolve_expedite_decision,high_to_low,32,24.0,-4.25,28.25,22.75,27.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:finance_ledger-available_balance-01:sub-operations-no-last:after_penultimate_success,resolve_available_balance,high_to_low,23,25.0,-7.75,32.75,19.25,27.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-offboarding_actions-01:sub-operations-no-last:after_penultimate_success,resolve_offboarding_actions,high_to_low,21,29.75,-15.0,44.75,5.75,20.75
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:inventory_fulfillment-replenishment_source-02:sub-operations-no-last:after_penultimate_success,resolve_replenishment_source,high_to_low,35,26.0,-16.0,42.0,26.0,42.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:pricing_billing-shipping_charge-01:sub-operations-no-last:after_penultimate_success,resolve_shipping_charge,high_to_low,35,24.0,4.25,19.75,24.0,19.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-contact_channel-04:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,high_to_low,29,8.5,-13.75,22.25,5.25,19.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-evidence_completeness-00:sub-operations-no-last:after_penultimate_success,resolve_evidence_completeness,high_to_low,29,28.125,-11.5,39.625,20.5,32.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:customer_support-contact_channel-02:sub-operations-no-last:after_penultimate_success,resolve_contact_channel,high_to_low,35,23.75,-11.25,35.0,23.75,35.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-audit_sample-03:sub-operations-no-last:after_penultimate_success,resolve_audit_sample,high_to_low,24,26.0,2.5,23.5,24.0,21.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-04:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,30,24.0,-10.0,34.0,22.25,32.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-risk_rating-03:sub-operations-no-last:after_penultimate_success,resolve_risk_rating,high_to_low,23,30.375,-3.25,33.625,20.5,23.75
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-signature_status-00:sub-operations-no-last:after_penultimate_success,resolve_signature_status,high_to_low,35,23.0,-17.0,40.0,23.0,40.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-amendment_impact-01:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,high_to_low,35,30.5,16.5,14.0,30.5,14.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,35,30.125,-4.0,34.125,30.125,34.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-exception_expiry-01:sub-operations-no-last:after_penultimate_success,resolve_exception_expiry,high_to_low,26,26.25,-13.0,39.25,19.75,32.75
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-remediation_owner-00:sub-operations-no-last:after_penultimate_success,resolve_remediation_owner,high_to_low,35,11.75,-16.75,28.5,11.75,28.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-03:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,23,33.75,-19.0,52.75,21.25,40.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-quote_rank-04:sub-operations-no-last:after_penultimate_success,resolve_quote_rank,high_to_low,24,34.75,-13.25,48.0,25.75,39.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-04:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,26,16.25,-18.5,34.75,10.25,28.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-section_summary-01:sub-operations-no-last:after_penultimate_success,resolve_section_summary,high_to_low,25,19.5,-16.75,36.25,12.5,29.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,26,30.125,-4.0,34.125,23.5,27.5
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:contracts_documents-amendment_impact-04:sub-operations-no-last:after_penultimate_success,resolve_amendment_impact,high_to_low,35,31.0,17.5,13.5,31.0,13.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-replenishment_source-02:sub-operations-no-last:after_penultimate_success,resolve_replenishment_source,high_to_low,21,26.0,-16.0,42.0,-6.25,9.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-contract_deadline-00:sub-operations-no-last:after_penultimate_success,resolve_contract_deadline,high_to_low,28,24.75,18.0,6.75,25.375,7.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-retention_deadline-01:sub-operations-no-last:after_penultimate_success,resolve_retention_deadline,high_to_low,29,33.375,-2.25,35.625,29.125,31.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-04:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,35,16.25,-18.5,34.75,16.25,34.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:inventory_fulfillment-capacity_utilization-01:sub-operations-no-last:after_penultimate_success,resolve_capacity_utilization,high_to_low,24,30.875,-18.0,48.875,20.75,38.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-01:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,24,34.125,-16.75,50.875,26.0,42.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-signature_status-04:sub-operations-no-last:after_penultimate_success,resolve_signature_status,high_to_low,31,18.25,-19.5,37.75,17.0,36.5
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-01:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,22,34.0,17.0,17.0,29.25,12.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-case_priority-03:sub-operations-no-last:after_penultimate_success,resolve_case_priority,high_to_low,35,30.125,-4.0,34.125,30.125,34.125
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:contracts_documents-effective_clause-04:sub-operations-no-last:after_penultimate_success,resolve_effective_clause,high_to_low,23,31.0,4.75,26.25,31.375,26.625
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:pricing_billing-margin_floor-01:sub-operations-no-last:after_penultimate_success,resolve_margin_floor,high_to_low,33,25.0,-5.0,30.0,24.25,29.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-lead_time-01:sub-operations-no-last:after_penultimate_success,resolve_lead_time,high_to_low,21,31.25,6.0,25.25,22.0,16.0
qwen3-8b,structural,sub-operations-no-last,confirmation,structural:compliance_audit-filing_readiness-00:sub-operations-no-last:after_penultimate_success,resolve_filing_readiness,high_to_low,35,26.375,-15.0,41.375,26.375,41.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-oncall_assignment-01:sub-operations-no-last:after_penultimate_success,resolve_oncall_assignment,high_to_low,29,26.0,-4.5,30.5,22.75,27.25
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:workforce_access-leave_balance-00:sub-operations-no-last:after_penultimate_success,resolve_leave_balance,high_to_low,27,32.375,-19.5,51.875,26.25,45.75
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:customer_support-refund_eligibility-04:sub-operations-no-last:after_penultimate_success,resolve_refund_eligibility,high_to_low,31,26.5,-15.5,42.0,22.5,38.0
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:procurement_suppliers-purchase_limit-01:sub-operations-no-last:after_penultimate_success,resolve_purchase_limit,high_to_low,27,35.125,-4.75,39.875,29.625,34.375
qwen3-8b,structural,sub-operations-no-last,external_confirmation,structural:compliance_audit-policy_applicability-03:sub-operations-no-last:after_penultimate_success,resolve_policy_applicability,high_to_low,34,17.75,-12.0,29.75,17.5,29.5
